id,sentence,ANN-BERT-Class,ANN-BERT-Grad,ANN-SBERT-Class,ANN-SBERT-Grad,SVM-BERT-Class,SVM-BERT-Grad,SVM-SBERT-Class,SVM-SBERT-Grad,LoR-BERT-Class,LoR-BERT-Grad,LoR-SBERT-Class,LoR-SBERT-Grad,true_class
jp_304,rdquo  Golan said   ldquo  I am proud to represent my country  particularly this year ,pro_palestine,0.5092987,pro_israel,0.6458066,pro_palestine,0.4142396003856614,pro_palestine,0.44202672967574425,neutral,0.6976518113017656,pro_palestine,0.7370070128915328,pro_israel
bbc_525,three ceasefire resolutions in the un security council were vetoed by the us  but now joe biden is ready for a deal ,pro_israel,0.5536067,pro_israel,0.95510316,neutral,0.37196995949881684,pro_israel,0.559015947844713,pro_palestine,0.7902732541944097,pro_israel,0.6523682703856543,pro_israel
bbc_165,but in all of the posts and leaflets we analysed we did not see any warning providing names or exact locations of shelters ,pro_israel,0.50265634,pro_israel,0.91567826,pro_israel,0.7049106930203994,pro_israel,0.9396605750846553,pro_israel,0.9993954301644582,pro_israel,0.7171568199032878,pro_israel
jp_336,Israel has so far avoided establishing official ties with the party  but the Swedish Democrats  nbsp  have declared it  ldquo  the most pro  Israel party in Sweden   rdquo  Chikli  rsquo ,neutral,0.41297945,pro_israel,0.8038002,pro_palestine,0.43851543433128354,pro_israel,0.45618020548802724,pro_palestine,0.9792811682022899,pro_israel,0.6969283686755054,pro_israel
jp_85,But Golan said in numerous interviews that she had felt only  ldquo  good vibes  rdquo  from her fellow contestants  although there were signs that not everyone was so accepting of her presence ,pro_palestine,0.40253446,pro_israel,0.81282514,pro_israel,0.5159556559007272,pro_israel,0.45970680680163767,pro_israel,0.999822074537905,pro_israel,0.5904943377112931,pro_israel
jp_255,7  defense official Security sources estimate that Hamas leaders Mohammed Deif and Yahya Sinwar were aware of the close surveillance by the Israeli intelligence community and used covert methods to communicate messages  ,pro_israel,0.99500054,pro_israel,0.98345,pro_israel,0.5291504852629795,pro_israel,0.7934874943767978,pro_israel,0.9997047881723878,pro_israel,0.8792476294884202,pro_israel
jp_458,Furthermore  the Likud  rsquo  s response did not mention that Yanai is a retired IDF Major General  a recipient of the IDF  rsquo  s Medal of Distinguished Service  a former CEO of Teva Pharmaceutical Industries  and  according to Haaretz reporter Yossi Melman  was Netanyahu  rsquo  s choice to head the Mossad in 2010  which Yanai turned down  ,pro_israel,0.99086326,pro_israel,0.98732764,pro_israel,0.4596682170717113,pro_israel,0.9052687693970184,pro_israel,0.9776356208943346,pro_israel,0.9852866828757495,pro_israel
bbc_19,there they hope for food  a place to shelter out of the wind  the same way they hope that the killing might stop so that no more will be taken from them ,pro_israel,0.48663655,pro_israel,0.6686141,neutral,0.4568021209555225,neutral,0.32791011644371487,neutral,0.9935422096011789,pro_israel,0.5282815129709788,pro_israel
jp_277,It  rsquo  s a very difficult mission to deal with  because of how cynically Hamas is using the hostages as bargaining chips and as human shields ,pro_palestine,0.4425911,pro_israel,0.5195252,pro_palestine,0.3018657283870481,pro_palestine,0.4053529647237588,anti_palestine,0.974034618320204,pro_palestine,0.36828633265927185,pro_israel
jp_209,In addition to the continuing security coordination  Israeli and PA ministers recently met for the first time in several years ,pro_israel,0.9923402,pro_israel,0.99675226,pro_palestine,0.3324239933753559,pro_israel,0.9428229841184811,pro_israel,0.8628171196685497,pro_israel,0.954945295381641,pro_israel
jp_371,Prime Minister Benjamin Netanyahus office sent out a statement on Thursday afternoon  saying the prime minister will hold a situational assessment with his security cabinet later on Thursday  including Israel Police chief Kobi Shabtai   nbsp  The security cabinet is expected to meet at 9  15 p ,pro_israel,0.9246372,pro_israel,0.9672788,pro_israel,0.782935043024858,pro_israel,0.9230249657609624,pro_israel,0.9999999999999001,pro_israel,0.9622290852465095,pro_israel
bbc_358,the idf also announced that troops had  managed to establish operational control  of the gazan side of the rafah crossing  following intelligence that it was  being used for terrorist purposes  ,pro_israel,0.99112916,pro_israel,0.9964144,pro_israel,0.7250456157147355,pro_israel,0.9573603450390347,pro_israel,0.999443720231896,pro_israel,0.9276012559862441,pro_israel
bbc_99,i choose the way to protect the state of israel  ,pro_palestine,0.41027486,pro_israel,0.96895146,neutral,0.4768606706470106,neutral,0.4361150575890145,neutral,0.9868600891885414,pro_israel,0.526191892716118,pro_israel
jp_249,terrorist stabs two israelis in beersheba  shot dead by idf soldier A terrorist stabbed two soldiers at the central station in Beersheba on Sunday morning  the time of week when the station is at its busiest ,anti_palestine,0.7064112,pro_israel,0.6791791,anti_palestine,0.45109428781624716,pro_israel,0.3319054920007515,anti_palestine,0.9696601575436489,anti_israel,0.3867809739970024,pro_israel
jp_294,We must honestly say to the public  that not only should the ultra  Orthodox serve in the army  but but so should the Arabs  who for almost four generations have become accustomed to the obscene habit of not participating in the moral  civil  and Torah duty of serving in the IDF ,pro_palestine,0.8389162,pro_israel,0.4953544,pro_palestine,0.3605895220068609,pro_israel,0.7102271272000956,pro_palestine,0.6820882575972177,pro_israel,0.9137427474999721,pro_israel
jp_444,Netanel  Nati  HarushWho were the IDF soldiers killed fighting Hamas in Gaza ,anti_israel,0.41583773,pro_israel,0.9540674,neutral,0.24647519535591084,pro_israel,0.6201620155427322,anti_palestine,0.5399990684291577,pro_israel,0.7293453633594055,pro_israel
bbc_451,john chapman  from poole  dorset  was part of the security team delivering food with world central kitchen  wck  ,neutral,0.92333996,pro_israel,0.3796624,neutral,0.27062801230177136,pro_israel,0.5062524674531934,pro_israel,0.9086213823258481,pro_israel,0.7407213193929003,pro_israel
jp_114,Ceasefire comes into effectThe IDF completed preparations for the ceasefire which took effect at 7 a ,anti_israel,0.73874974,pro_israel,0.99814177,pro_israel,0.5173072346065707,pro_israel,0.9921390178268903,pro_israel,0.9946416592305594,pro_israel,0.996288910753906,pro_israel
bbc_359,the un said the evacuation zone covered more than 30 sq km  12 sq miles  and was home to nine sites sheltering displaced people  as well as three clinics and six warehouses ,pro_israel,0.7978041,pro_israel,0.5148747,pro_israel,0.34347931891912203,anti_palestine,0.31729274885734526,pro_israel,0.9881799578206012,anti_palestine,0.4175010800944922,pro_israel
jp_264,1967 to 2022  ending 55 years of  temporary  drift and chaos Fifty  five years after the 1967 war  the status of the West Bank  aka Judea and Samaria  and of its Palestinian Arabs residents remains unclear  temporary and officially disputed ,anti_palestine,0.3677284,neutral,0.72033066,neutral,0.40992773047670567,neutral,0.48740029032827886,neutral,0.9999944464516456,neutral,0.5734822269696864,pro_israel
bbc_536,despite all that their son suffered  the kozlovs are inclined to believe his guards who told him that he was held in a better situation than many other israeli hostages  kept in tunnels underground and deprived of light ,pro_palestine,0.41445172,pro_israel,0.79338604,pro_palestine,0.29715901703118647,neutral,0.4652335943053278,pro_israel,0.9986367556248458,neutral,0.5575415481762214,pro_israel
bbc_150,some of them may happen close to where im writing this  looking across the sea of galilee towards the golan heights  the large swathe of southern syria that israel captured in the 1967 middle east war and later annexed ,neutral,0.26125324,neutral,0.40781912,neutral,0.39776169530289496,anti_palestine,0.4921236486289825,neutral,0.99777274303249,anti_palestine,0.6386826318718761,pro_israel
bbc_378,i put mr netanyahus statement to chris coons  the democratic senator  ,neutral,0.4750288,neutral,0.9449405,neutral,0.38374985690528157,neutral,0.38239410831281334,neutral,0.9182596508802806,neutral,0.46998869365890505,pro_israel
jp_227,There are two issues that are considered the most explosive and sensitive among the Palestinians  Security prisoners and Al  Aqsa Mosque ,pro_israel,0.92231065,pro_israel,0.98020303,anti_israel,0.3513740546565259,anti_palestine,0.3872204466734556,neutral,0.7813309618992476,anti_palestine,0.44703678467657476,pro_israel
jp_77,Even before this and now  they  rsquo  ve been training in urban warfare settings   rdquo  To dismantle Hamas  the IDF needs to go to themIf Israel wants to dismantle Hamas  he said  the country has to go where the terrorists are ,anti_israel,0.84016407,pro_israel,0.9841611,anti_israel,0.35805412013244275,pro_israel,0.5525677014978683,anti_israel,0.961206771312803,pro_israel,0.5731817199476857,pro_israel
bbc_130,in an update  idf spokesperson rear adm daniel hagari said the idf had taken  special efforts not to harm any patients  any medical staff  or any civilians in the area  ,pro_israel,0.97474945,pro_israel,0.99543864,pro_israel,0.5064389638784201,pro_israel,0.8492562010028775,pro_israel,0.999449747230149,pro_israel,0.9334065048843133,pro_israel
bbc_244,in many places there were soldiers who were not only allowing them to do whatever they wanted but also providing them protection ,pro_israel,0.9763316,pro_israel,0.96887,pro_israel,0.4016352262988316,anti_palestine,0.36517197481783437,pro_israel,0.9994465246508688,pro_israel,0.5568266857944717,pro_israel
jp_197,Aqaba security,neutral,0.5679582,pro_israel,0.9867747,neutral,0.5052734709193674,pro_israel,0.6578359186468591,neutral,0.9074944430111581,pro_israel,0.7155058202647688,pro_israel
bbc_43,maj gen yaakov amidror  formerly of the idf  had a similar view ,pro_israel,0.45720425,pro_israel,0.9825158,neutral,0.3114224346054502,pro_israel,0.8980214227122886,pro_israel,0.8317239573530427,pro_israel,0.9877463933817001,pro_israel
bbc_411,i want to reiterate  on this sabbath evening  that at the interior ministry we are extremely determined to protect frances entire jewish community  wherever they are  and that they must practise their religion without fear  ,pro_israel,0.81814885,pro_israel,0.83175033,pro_israel,0.315057035430125,pro_israel,0.37916508507682295,pro_palestine,0.9981802867638193,pro_israel,0.47222641828784234,pro_israel
jp_484,Hezbollah  affiliated reporter Ali Shoeib reported that IDF artillery targeted sites near Naqoura and Meiss al  Jabal on Friday afternoon and near Ramia on Friday morning ,pro_israel,0.54620343,pro_israel,0.59423673,pro_israel,0.3750665590209775,pro_israel,0.42199071410864436,anti_israel,0.9999357715463089,anti_israel,0.5776237607613369,pro_israel
jp_77,This has raised questions whether the country can effectively rely on the IDF to deal with Hamas ,pro_israel,0.8654394,pro_israel,0.99391514,anti_israel,0.2998747640700041,pro_israel,0.9586380409025612,neutral,0.7955284382910495,pro_israel,0.966638001534737,pro_israel
bbc_190,but many have found that with their homes rendered unliveable  they have little option but to try to gather what possessions are left and return to their temporary shelters ,pro_palestine,0.8611291,pro_israel,0.8573047,neutral,0.4098305754774485,neutral,0.4255941542371428,neutral,0.9999967170340577,pro_israel,0.3161723273331244,pro_israel
nyt_516,7  control over security in hebron is divided into two zones ,pro_israel,0.98542076,pro_israel,0.99221647,pro_israel,0.5343980728085524,pro_israel,0.6825159535550261,pro_israel,0.9344802307521913,pro_israel,0.7100122657922169,pro_israel
bbc_331,it said the families urged the prime minister and his national security adviser  tzachi hanegbi  to continue the war and ignore mounting international pressure ,pro_palestine,0.49667588,neutral,0.35416985,pro_palestine,0.45024890073047014,pro_palestine,0.48445744823538317,pro_palestine,0.9991733264085243,pro_palestine,0.4197266869992545,pro_israel
jp_432,We all know and understand that maintaining and providing food security is a necessity that cannot be neglected ,pro_palestine,0.5684207,pro_israel,0.9807386,pro_israel,0.3556477979733638,pro_israel,0.8507167491769355,pro_israel,0.9977403649176186,pro_israel,0.9760569974918597,pro_israel
bbc_282,following publications about sanctions against the battalion  the idf is not aware of the issue   the military is quoted as saying by reuters news agency  ,pro_israel,0.44853398,pro_israel,0.9971942,anti_israel,0.3572609246770461,pro_israel,0.9674970473486539,pro_israel,0.7924718062824978,pro_israel,0.9870444842254812,pro_israel
jp_516,In an interview with local reporters  Lahlouh  rsquo  s father  Kamal  said that he holds the PA  rsquo  s Preventive Security Service  PSS  responsible for the killing of his son ,pro_palestine,0.4647779,pro_israel,0.94602275,pro_palestine,0.6351804997866539,pro_israel,0.4475969348380542,pro_palestine,0.9999993005987979,pro_israel,0.5052076836169529,pro_israel
bbc_84,the idf released surveillance camera footage which showed two hostages snatched from israel being taken into the hospital ,pro_israel,0.7899047,pro_israel,0.96250814,pro_israel,0.39569283097287855,pro_israel,0.6285875313758351,pro_israel,0.9954970455044999,pro_israel,0.7928486440715287,pro_israel
jp_156,Israel  Odeh says  has always regarded the PA as  ldquo  a subcontractor  rdquo  responsible for Palestinians  rsquo   ldquo  daily needs  rdquo  and some of Israel  rsquo  s  ldquo  security concerns   rdquo  It also offers Israel relief from international pressure to maintain a semblance of political negotiations and provide for some of the Palestinians  rsquo  needs ,pro_palestine,0.6716637,pro_israel,0.69270784,pro_israel,0.691168620900166,pro_israel,0.9589357189002651,pro_israel,0.9999452125823084,pro_israel,0.645301622732431,pro_israel
jp_193, Gen   nbsp   res   nbsp  Prof   nbsp  Jacob  nbsp  Nagel  nbsp  is  nbsp  a  nbsp  senior  nbsp  fellow  nbsp  at  nbsp  the  nbsp  Foundation  nbsp  for  nbsp  the  nbsp  Defense  nbsp  of  nbsp  Democracies  nbsp   FDD   nbsp  and a visiting professor in the aeronautics and space faculty at  nbsp  the  nbsp  Technion   nbsp  Nagel  nbsp  served  nbsp  as  nbsp  acting  nbsp  national  nbsp  security  nbsp  adviser  nbsp  and  nbsp  head  nbsp  of  nbsp  the  nbsp  national  nbsp  security  nbsp  council  nbsp  under  nbsp  Prime Minister Benjamin Netanyahu  serving as head of the committee that recommended the development of Iron Dome ,pro_palestine,0.55936193,pro_israel,0.9444264,pro_israel,0.4002703534204075,pro_israel,0.7241967014600048,pro_israel,1.0,pro_israel,0.8080342851735766,pro_israel
jp_144,s duty to give the vaccine to Palestinian security prisoners held in its prisons ,pro_palestine,0.36559317,pro_israel,0.9163758,pro_israel,0.31947612832714284,pro_israel,0.5197129481354306,pro_israel,0.9747207260650943,pro_israel,0.8044409607034476,pro_israel
bbc_476,newcastle university said its security team was  dealing with the situation  with the assistance of police  ,pro_israel,0.8751153,pro_israel,0.98413557,pro_israel,0.3125775639038462,pro_israel,0.6082880368302783,pro_israel,0.5541282990230957,pro_israel,0.5644749615466367,pro_israel
jp_327,If you doubt this  look back to the days of the Naftali Bennett and Lapid tag  team government and think whether Israel  rsquo  s position among the progressive Democrats in the US was that much better than it is under Netanyahu ,pro_palestine,0.43728584,pro_israel,0.6471153,neutral,0.43114777332456217,pro_palestine,0.5595757904194798,pro_israel,0.8805104090818547,pro_palestine,0.6161222961789121,pro_israel
bbc_181,they said they are  working in full coordination with the relevant national and security bodies and will continue until the task is complete  ,pro_israel,0.7915366,pro_israel,0.9640736,pro_israel,0.6949206925885615,pro_israel,0.7417374448333757,pro_israel,0.999958754553676,pro_israel,0.8346942698958195,pro_israel
bbc_398,she also noted that some of those still in rafah could not afford to pay for a vehicle to leave or were waiting for the idf to tell them to evacuate  ,pro_israel,0.9114922,pro_israel,0.97999716,pro_palestine,0.465310752291101,pro_israel,0.6955834080809961,pro_palestine,0.5865912260256817,pro_israel,0.8291385174604706,pro_israel
jp_455,Intelligence and operational cooperation  along with joint exercises with foreign and regional countries  are also helping Israel  rsquo  s security and are of great significance  the military believes ,pro_israel,0.9379504,pro_israel,0.97430444,pro_israel,0.39590757040803015,pro_israel,0.7110616132193925,anti_israel,0.8341094264282545,pro_israel,0.7375529415385023,pro_israel
jp_397,Nobody expects or believes that masses of haredim will join the IDF immediately  no matter what policy is employed by the government ,pro_israel,0.91815877,pro_israel,0.9939639,pro_israel,0.44409166846981213,pro_israel,0.9350595352272331,pro_israel,0.9556217882975621,pro_israel,0.9657237617287843,pro_israel
jp_567,He heard from his security team  the Kita Konenut  that they needed to go help their colleagues in Erez  a kibbutz even closer to Gaza  just across the road ,pro_israel,0.9221913,pro_israel,0.99027634,pro_israel,0.34543868195346633,pro_israel,0.6618860982534739,pro_israel,0.9999044976681107,pro_israel,0.7333362910958103,pro_israel
bbc_255,attempts to secure a ceasefire have been delicate and largely unsuccessful  but the links qatar has with all sides  including close ties to hamas  are regarded as crucial to achieving any breakthrough ,pro_palestine,0.75008047,pro_israel,0.846106,pro_palestine,0.27156236758980756,anti_israel,0.37484290836311324,pro_palestine,0.7809391784657246,pro_israel,0.46538875651101913,pro_israel
bbc_523,the idfs chief spokesperson rear admiral daniel hagari who was able to watch and listen to the operation unfold live via video link says the code name for the hostages was  diamonds  ,pro_israel,0.9987219,pro_israel,0.9923133,pro_israel,0.6654283546358843,pro_israel,0.9075022803277698,pro_israel,0.9999873440175384,pro_israel,0.9807607921070374,pro_israel
jp_335,But the plan he presented to the donor countries argued that  as part of the reform process  the PA will work toward promoting and protecting the Palestinian national narrative and culture ,pro_palestine,0.77968717,pro_israel,0.4806151,pro_palestine,0.31960002053226805,pro_palestine,0.8790007806482241,pro_palestine,0.9738758120283897,pro_palestine,0.7915386342953479,pro_israel
bbc_65,when we spoke  she was sheltering with her daughter  who has a newborn baby  in a school in rafah run by the un agency for palestinian refugees  unrwa ,pro_palestine,0.6235067,pro_israel,0.919283,pro_palestine,0.52612109825128,pro_palestine,0.500763085142861,pro_palestine,0.9801081800859042,pro_palestine,0.5225572339336467,pro_israel
jp_239,He wrote tweets and blog posts and gave monthly briefings to the UN Security Council ,pro_israel,0.62650305,pro_israel,0.98375434,pro_israel,0.2671747608566354,pro_israel,0.5217589241913823,anti_israel,0.8334415975810685,pro_israel,0.6767173811135672,pro_israel
bbc_432,a senior doctor working inside the military hospital at the centre of the allegations denied that any amputations were the direct result of conditions there  but described the shackles and other restraints used by guards as  dehumanisation  ,anti_palestine,0.46111277,pro_israel,0.5444463,pro_israel,0.33684923166025477,neutral,0.42892857393813355,anti_israel,0.9605959700192582,anti_palestine,0.5074201398755774,pro_israel
jp_80,Of all places  he chose Shifa Hospital in Gaza City as a dummy target  which has since become a symbol of Hamass cynicism and the willingness of it and its leaders  mdash  who according to reports are or at least were hiding under the hospital  mdash  to use the civilian population as a human shield ,anti_israel,0.42324984,anti_palestine,0.35058033,pro_palestine,0.2548844920558345,neutral,0.5041857195595042,pro_palestine,0.9671895012916638,neutral,0.31975160515386153,pro_israel
bbc_517,israel estimated there were fewer than 100 casualties  idf spokesman daniel hagari said ,pro_israel,0.56243557,pro_israel,0.5931598,anti_israel,0.2870720312616954,anti_palestine,0.348362255864177,neutral,0.8277718062062576,pro_israel,0.3373547497351932,pro_israel
jp_567,The civilians were all sheltering at home ,neutral,0.6068398,pro_israel,0.98693824,neutral,0.4140507561702759,pro_israel,0.938121137056237,pro_israel,0.9951649522275029,pro_israel,0.9298964097191864,pro_israel
aj_307,the un security council on monday asked its membership committee to review the palestinian authoritys application to be made a full member state of the united nations ,pro_israel,0.86278826,pro_israel,0.937404,pro_israel,0.5333997541489499,pro_israel,0.6149485135271663,pro_israel,0.8433633342312726,pro_israel,0.8264834833602845,pro_israel
bbc_69,all aid for gaza is subject to strict israeli security checks aimed at preventing anything that could be used by hamas from entering ,pro_israel,0.40547392,pro_israel,0.9971027,anti_israel,0.3761217861608227,pro_israel,0.5639730727540199,anti_israel,0.9909631760767964,pro_israel,0.6970308339416613,pro_israel
bbc_142,drone footage of this was shown to journalists at an idf briefing on 4 april but has not been released ,pro_israel,0.8357115,pro_israel,0.9862418,pro_israel,0.42534955269777575,pro_israel,0.9328454327879439,pro_israel,0.9988271062595615,pro_israel,0.9682950379765909,pro_israel
jp_105,Two other terrorists infiltrated  and the rest of the security guards arrived ,pro_israel,0.66619754,pro_israel,0.9926853,pro_israel,0.3712202689185891,pro_israel,0.6094735892707717,anti_palestine,0.551567624146858,pro_israel,0.6318822683298105,pro_israel
nyt_171,palestinians in the israeli  occupied west bank and jerusalem should  turn every moment of ramadan into a clash and confrontation with the enemy to protect al aqsa   osama hamdan  a hamas leader based in beirut  told a conference of muslim scholars by video ,anti_israel,0.57507205,pro_israel,0.29901057,anti_israel,0.4246134691054442,pro_palestine,0.48412288581272145,anti_israel,0.9999956388060174,pro_palestine,0.5258913934226136,pro_israel
jp_521,In the case of the Israel front  it is a purposeless war with Hezbollah already suffering over 230 casualties and no achievements against the highly motivated and prepared IDF ,pro_palestine,0.34371957,pro_israel,0.8620599,pro_israel,0.3879214494438532,pro_israel,0.6027601491194957,pro_israel,0.9935664457377362,pro_israel,0.5780006088394264,pro_israel
jp_416,In August  Defense Minister Benny Gantz held a rare meeting with Abbas in Ramallah ,pro_israel,0.9397535,pro_israel,0.60416704,pro_israel,0.4796804932857868,neutral,0.44749502070437314,pro_israel,0.9978762364327528,neutral,0.4660879407583251,pro_israel
nyt_457,s announcement came the same day thatan israeli airstrikein central gaza killed dozens of people at a united nations school complex that had become a shelter for thousands of displaced palestinians ,anti_palestine,0.9335971,pro_israel,0.69468814,anti_palestine,0.3944277247744708,anti_palestine,0.6483536486010171,pro_israel,0.5897089266512838,anti_palestine,0.6454089076965402,pro_israel
jp_66,Prime Minister Yair Lapid and Defense Minister Benny Gantz today toured the Northern Command and the border with Lebanon  held an operational situational assessment  and spoke with senior officers in the sector ,pro_israel,0.9967152,neutral,0.618544,pro_israel,0.847299146017633,pro_israel,0.5623659747397564,pro_israel,0.9999999975076488,pro_israel,0.6601296518354067,pro_israel
bbc_283,the idf works and will continue to work to investigate any unusual event in a practical manner and according to law ,pro_israel,0.9928998,pro_israel,0.99891937,pro_israel,0.5744187441248547,pro_israel,0.9612936636928506,pro_israel,0.9963903026961958,pro_israel,0.9799636080501404,pro_israel
jp_288,Even the IDF spokesperson did not confirm these statements ,pro_israel,0.57514906,pro_israel,0.9878468,neutral,0.281480408654712,pro_israel,0.9593120125811946,pro_israel,0.9958969947858449,pro_israel,0.98905327368445,pro_israel
bbc_136,on monday evening  irans revolutionary guards put out a statement saying that seven of its officers were killed  including brig  gen mohammad reza zahedi and brig  gen mohammad hadi haji  rahimi ,pro_israel,0.8694537,pro_israel,0.4703014,anti_israel,0.28907965889268794,anti_palestine,0.39864386477209296,anti_israel,0.9987923107025065,anti_palestine,0.42849849984824434,pro_israel
bbc_143,we have asked the idf to release its drone footage of the incident ,pro_israel,0.5428697,pro_israel,0.99227035,anti_israel,0.32700268066878413,pro_israel,0.8773527394180957,pro_israel,0.3502870161006928,pro_israel,0.864630796945672,pro_israel
bbc_210,white house national security council spokesperson adrienne watson said the crew is comprised of indian  filipino  pakistani  russian and estonian nationals  ,pro_israel,0.9315721,pro_israel,0.8206645,pro_israel,0.4873950242518405,pro_israel,0.4657258812944392,pro_israel,0.9881487539296021,pro_israel,0.6615398750948487,pro_israel
jp_133,This larger security zone idea is another large piece of what kept Israel mired deep in the  ldquo  Lebanese quagmire  rdquo  for almost another 20 years ,pro_palestine,0.549344,pro_israel,0.9386227,pro_israel,0.6903273312998109,pro_israel,0.9494451005442285,pro_israel,0.9996165489509614,pro_israel,0.9465830622950283,pro_israel
jp_119,DIASPORA AFFAIRS and Combating Antisemitism Minister Amichai Chikli  speaking with Klein  discussed the challenges Israel faces in reducing Hamas  rsquo  s military capabilities and the need for sustained efforts similar to those following Operation Defensive Shield in 2002 ,pro_israel,0.6759167,pro_israel,0.91744334,anti_israel,0.3403265794702294,anti_israel,0.38063950379722566,anti_israel,0.529153805583722,anti_israel,0.38402059791712256,pro_israel
jp_420,Further  he said   ldquo  At least three defense experts confirmed that the existing  lsquo  evidence  rsquo  is clearly unreliable and untrue  hellip  based on limited preliminary examination only  hellip  Due to the confidentiality imposed on me by the state  I am not allowed to comment on the nature of the evidence   rdquo ,pro_palestine,0.45155987,pro_israel,0.9123037,pro_israel,0.3749369301923714,pro_israel,0.712893832961058,pro_israel,0.999755621177207,pro_israel,0.9455409930206516,pro_israel
bbc_135,in february  senate republicans negotiated with democrats to construct a legislative package that included funding for ukraine along with conservative immigration reforms and resources for border security ,pro_palestine,0.5839606,pro_israel,0.8400244,pro_israel,0.33174313591005067,pro_israel,0.37506406916929763,pro_israel,0.7625051567910274,anti_palestine,0.3412678082003227,pro_israel
bbc_124,the arms transfers have also been strongly criticised by some senior members of the presidents democratic party who have been calling for us military aid to be limited or conditional on changes in how israel conducts military operations ,pro_palestine,0.58064044,neutral,0.6514796,pro_palestine,0.3551693448673185,anti_palestine,0.36304288495976395,anti_israel,0.87339833279588,anti_palestine,0.30852995736682703,pro_israel
bbc_314,jordan has admitted shooting down iranian drones in self  defence to protect its sovereignty ,pro_israel,0.5348212,pro_israel,0.8092407,anti_israel,0.45217627809432204,anti_israel,0.5023542501215607,anti_israel,0.9234307051673595,anti_israel,0.5223755763791044,pro_israel
jp_401,7 Fifty  two Holocaust survivors have made aliyah throughout the past year  the Aliyah and Absorption Ministry revealed on Sunday on the eve of Holocaust Remembrance Day ,neutral,0.36953753,pro_israel,0.74514437,pro_palestine,0.4960195660673746,neutral,0.6489576706272154,pro_palestine,0.9990949588867447,neutral,0.7184718770667405,pro_israel
bbc_275,us officials have also indicated that israel targeted sites such as irans air defence radar system  which protects natanz ,pro_israel,0.76638085,pro_israel,0.87779194,anti_israel,0.4487907396139969,pro_israel,0.4323920330745068,anti_israel,0.9757104968223596,pro_israel,0.5267809934047661,pro_israel
jp_432,Our policy is targeting food security ,pro_israel,0.4222825,pro_israel,0.921255,neutral,0.41495737071576044,pro_israel,0.7782905679326838,anti_israel,0.37852591634799776,pro_israel,0.9172453494543462,pro_israel
jp_339,hamas tv channel hacked  warns gazans to find shelter Hamass al  Aqsa TV channel was hacked on Thursday afternoon  broadcasting a message urging residents of the Gaza Strip to protect themselves and go to shelters  ,anti_israel,0.4642836,pro_israel,0.75433373,pro_palestine,0.24774553872326185,pro_israel,0.6805273950146586,anti_palestine,0.5461931677755917,pro_israel,0.6115192616742935,pro_israel
nyt_484,he has written about security issues for more than two decades ,neutral,0.6256155,pro_israel,0.99416673,neutral,0.4558476985907092,pro_israel,0.5836010728271305,pro_palestine,0.8396470261572377,pro_israel,0.7040266471220213,pro_israel
jp_157,A native of Sderot  she moved to Kfar Azza a year ago ,neutral,0.58755016,pro_israel,0.4813118,neutral,0.5257117122372854,neutral,0.712780808290193,neutral,0.9880324264637368,neutral,0.6584596569654111,pro_israel
jp_89,Their role in building the art world in Israel seems to me as significant as the impact of female pioneers  halutzot  in creating the State of Israel  the role of the first female prime minister  Golda Meir  and  up to the present day  the importance of female soldiers serving in the IDF ,neutral,0.35261297,pro_israel,0.5669146,pro_palestine,0.3702135116708994,pro_israel,0.3854882582298392,neutral,0.9999990900267748,pro_israel,0.49872406330905555,pro_israel
bbc_373,white house national security spokesman john kirby said mr biden did not believe  smashing into rafah  would advance israels objective of defeating hamas  ,pro_israel,0.9211005,anti_palestine,0.42026952,pro_israel,0.506232401909362,anti_palestine,0.6914518168192246,anti_palestine,0.5698854772499535,anti_palestine,0.7370662047415183,pro_israel
jp_255,According to assessments  Hamas conducted a meticulous preparation for an incursion on October 7  described by a senior security system official as  a perfect deception exercise  ,pro_israel,0.97849864,pro_israel,0.7338891,pro_israel,0.5684610743422507,pro_israel,0.28276513943955395,pro_israel,0.9996685018937366,pro_israel,0.3571553125635915,pro_israel
jp_91,Today  Egypts relations with Israel are tense  particularly regarding the Palestinian conflict  and security remains strong at the Sinai border ,pro_palestine,0.7099839,anti_palestine,0.61546886,neutral,0.3252358116401832,anti_israel,0.2786909573579206,neutral,0.9653757786724253,neutral,0.2482861319172398,pro_israel
jp_146,Amit Saar and Defense Ministry Policy and Political  Military Bureau head Zohar Palti   nbsp  No further information about the meeting was released in the statement by Gantz  ,pro_israel,0.44439572,pro_israel,0.65371627,pro_israel,0.7144065235405388,pro_israel,0.889245712982475,pro_israel,0.9999992470789343,pro_israel,0.9469569901729422,pro_israel
bbc_421,black voters are a critical voting bloc for democrats  especially in georgia  where about a third of the population is black ,neutral,0.36683327,pro_israel,0.5185542,pro_palestine,0.5934355772671629,pro_palestine,0.531612114810175,pro_palestine,0.9997296577776834,pro_palestine,0.7678460939024223,pro_israel
jp_378,Dont touch Homesh    nbsp  The IDF  must stop with the evictions and the checkpoints   he said adding that the  nation is with Homesh  and pledged  we will rebuild it  along with the settlement of Sa  Nur which was also destroyed in 2005  ,anti_palestine,0.6193635,pro_israel,0.99727064,neutral,0.299870165880315,pro_israel,0.9468868421149326,anti_israel,0.9762547696047831,pro_israel,0.9831925857420132,pro_israel
