text,title
nan,biden critics push democrats to submit blank ballots in new york
"israel - hamaswar advertisement support by the international court of justice have no mean to enforce its order in the gazan city , but the ruling add pressure on the government of prime minister benjamin netanyahu of israel . bygaya gupta , aaron boxermanandyonette joseph the international court of justice on friday order israel to "" immediately "" halt its military offensive in the city of rafah in southern gaza , deal another blow to the country as it face increasinginternational isolationand a drumbeat of criticism over its conduct in the war . the court have few effective mean of enforce its order , and it stop short of order a cease - fire in gaza , with some of the court 's judge argue that israel could still conduct some military operation in rafah under the term of their decision . but the order add more pressure on the government of prime minister benjamin netanyahu , who have face domestic and external call to reach a cease - fire deal with hama that would lead to the release of hostage hold in gaza . "" the court consider that , in conformity with obligation under the genocide convention , israel must immediately halt its military offensive , and any other action in the rafah governorate , which may inflict on the palestinian group in gaza condition of life that could bring about its physical destruction in whole or in part , "" the court 's president , nawaf salam , say in readingthe 13 - 2 ruling . the court , base at the hague , also specify the need for open land crossing , in particular the rafah crossing , as part of its request for "" the unhindered provision "" of humanitarian assistance and service . israel have control the rafah cross for more than two week , and very few aid truck have enter the enclave since , accord to united nations datum . the israeli government say in a statement that its military "" have not and will not "" take action that would lead to the partial or complete destruction of the palestinian population of rafah . in effect , it say that the court 's decision have no bearing on israel 's offensive because the prohibit act be not occur . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",world court orders israel to halt its military offensive into rafah
"israel - hamaswar advertisement the political divide over the israeli prime minister be evident even in the announcement of when he would appear , with republican and democratic leader issue separate statement . byannie karni report from washington prime minister benjamin netanyahu of israel will address a joint meeting of congress on july 24 , the top two congressional republicans announce on thursday night . speaker mike johnson of louisiana and senator mitch mcconnell , republican of kentucky and the minority leader , say in a statement that the speech would offer mr . netanyahu the opportunity to "" share the israeli government 's vision for defend their democracy , combat terror , and establish just and last peace in the region . "" but in a separate statement that hint at the deep political divide over mr . netanyahu and israel 's war in gaza , senator chuck schumer , democrat of new york and the majority leader , say he harbor "" clear and profound disagreement with the prime minister , which I have voice both privately and publicly and will continue to do so . "" he say he nevertheless have join the request for mr . netanyahu to address congress because "" america 's relationship with israel be ironclad and transcend one person or prime minister . "" early this year , mr . schumer call for mr . netanyahu to step down and for israel to hold new election . the bipartisan invitation to mr . netanyahu , issue last month by the top four congressional leader with no date attach , mask a fraught behind - the - scene debate over receive he . the need for separate statement from the leader of the two party explain their different rationale for extend the invitation underscore those tension . some progressive like senator bernie sanders of vermont have already promise to boycott the speech , call mr . netanyahu a "" war criminal "" for his tactic in the war against hamas , which have kill ten of thousand of people in gaza and cause a humanitarian disaster . republicans , in contrast , be eager to hug mr . netanyahu close and unequivocally back his policy . mr . johnson have be the drive force behind the invitation . "" I be very moved to have the privilege of represent israel before both house of congress and to present the truth about our just war against those who seek to destroy we to the representative of the american people and the entire world , "" mr . netanyahu say in a statement accept the invitation . annie karniis a congressional correspondent for the time . she write feature and profile , with a recent focus on house republican leadership . more about annie karni advertisement",netanyahu is set to address congress on july 24
"israel - hamaswar advertisement support by it be one of four convoy put together by local palestinian businessman this week at the behest of israeli official , who promise to provide security . byaaron boxerman , adam rasgonandandy newman the gaza aid convoy that end in bloodshed this weekwas organize by israel itselfas part of a newly hatch partnership with local palestinian businessman , accord to israeli official , palestinian businessman and western diplomat . israel have be involve in at least four such aid convoy to northern gaza over the past week . it undertake the effort , israeli official tell two western diplomat , to fill a void in assistance to northern gaza , where famine loom as international aid group have suspend most operation , cite israeli refusal to greenlight aid truck and rise lawlessness . the diplomat speak on condition of anonymity give the sensitivity of the matter . israeli official reach out to multiple gazan businessman and ask they to help organize private aid convoy to the north , two of the businessman say , while israel would provide security . theunite nation have warnedthat more than 570 , 000 gazan — particularly in northern gaza — be face "" catastrophic level of deprivation and starvation "" after nearly five month of war and an almost complete israeli blockade of the territory follow the oct . 7 attack lead by hama . some resident have resort to raid the pantry of neighbor who flee their home , while other have be grind up animal feed for flour . u . n . aid convoy carry essential good to northern gaza have be loot — either by civilian fear starvation or organize gang — amid the anarchy that have follow israel 's ground invasion . "" my family , friend , and neighbor be die from hunger , "" say jawdat khoudary , a palestinian businessman who help organize some of the truck involve in the israeli relief initiative . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",israel helped organize convoy that ended in disaster
nan,"famine is ‘imminent’ for northern gaza, experts say"
nan,"johnson’s plan for ukraine aid meets republican pushback, muddying its path"
nan,lebanese official blames israel’s spy agency for killing near beirut
nan,biden says israel has improved aid flow to gaza but must do more
"israel - hamaswar advertisement support by aid official and health expert expect famine this month unless israel lift barrier to aid , the fighting stop and vital service be restore . byvivian yee , bilal shbairandmatthew mpoke bigg for week , the gaza strip 's southernmost city , rafah , be one of the few place where desperate gazan could find some aid and food . bakery sell bread ; fuel power generator ; market be open , if expensive . but since israeli force begin an incursion in the city this month — effectively close the two main crossing where aid enter — rafah have become a place of fear and dwindle supply . bakery have shutter . so have malnutrition treatment center . the price of the firewood that many people now use to cook have double . tomato , cucumber and pepper have grow so expensive that they be sell by the piece , not by the kilogram . family hide what can good they still have . they eye their empty sack of flour , calculate how long they will last . "" there be always something miss in the tent , "" say ahmed abu al - kas , 51 , who be shelter in rafah with his family . "" if we have bread , we do not have water . if we have firewood , we do not have some basic vegetable . "" for month , international aid official and health expert have warn that famine will come for gaza unless israel lift barrier keep most humanitarian aid out , the fighting stop and vital service such as health care and clean water , which must be in place to fend off malnutrition , be restore . none of those condition have be meet . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","as rafah offensive grinds on, hunger in gaza spirals"
"advertisement when ask about the protest , gov . josh shapiro of pennsylvania say on thursday that it be "" past time "" for penn 's administration to clear the encampment . bymattathias schwartz report from philadelphia a pro - palestinian encampment at the university of pennsylvania have expand , as student wrap up exam and the university finalize its plan for graduation ceremony on may 20 . a post onsocial mediaby an account associate with the penn encampment say the expansion on wednesday night be in response to "" the administration 's continue bad - faith negotiation "" over demand that the university divest from financial support for israel . steve silverman , a spokesman for penn , decline to comment on the activist ' assertion that the university be not negotiate in good faith . for nearly two week , the protester have be occupy the west side of a green space in front of college hall , the old building on campus . on wednesday night , after a march that bring a large group of student and philadelphia activist to college hall , protester expand the encampment to the east side of the green space , move the metal barrier that have be erect to mark the boundary of the protest space . penn 's administration have largely take a hand - off approach to the encampment . but on thursday afternoon , the university announce action against six student in connection with the "" unauthorized encampment . "" in astatement post on penn 's website , the university say it have impose "" mandatory temporary leave of absence "" on the student pende "" disciplinary investigation . "" when ask on thursday about the protest , gov . josh shapiro of pennsylvania say that it be "" past time "" for penn 's administration to clear the encampment . "" over the last 24 hour at the university of pennsylvania , the situation have get even more unstable and out of control , "" he say , speak at an unrelated news conferencenear pittsburgh . the governor , who be a nonvoting member of penn 's board of trustee , demur when ask whether he would take independent action , say that the matter be well leave to campus administrator and local police . on thursday , the scene around the encampment be subdue . some protester rest on a plinth beneath a statue of benjamin franklin . other walk around the encampment with the chief of penn 's fire and emergency service , who be survey the ground for potential hazard . outside the barrier be small group of police officer , college administrator and pro - israel counterprotester . this week , penn announcedspecial security measure for commencement , include no bag and "" airport - style security screening . "" advertisement",pro-palestinian encampment at penn grows as commencement nears
nan,"a loyal israel ally, germany shifts tone as the toll in gaza mounts"
nan,"amid israeli restrictions, first friday of ramadan sees little unrest at al aqsa mosque"
nan,‘practically fasting for months’: gazans struggle to celebrate ramadan
nan,"israel cites ‘new initiatives’ for gaza aid, but progress has been slow"
nan,gaza begins ramadan with no cease-fire
nan,"outside israel’s parliament, protesters explain why they think netanyahu must go"
"israel - hamaswar advertisement news analysis the recognition of palestinian statehood by spain , ireland and norway highlight the change center of gravity , but there also be staunchly pro - israel nation in europe . bymatina stevis - gridneff report from brussels in europe , long a vital source of support for israel , the political center of gravity be move away from prime minister benjamin netanyahu 's government . spain , ireland and norway on wednesday recognize palestinian statehood , despite vehement israeli and american opposition . and most european government offer unequivocal support to the international criminal court this week , after it request arrest warrant for israel 's prime minister and defense minister , along with leader of hamas . israel still have staunch ally within the european union , especially hungary and the czech republic , and key player like germany , despite grow discomfort with israel 's conduct , have not show any inclination to alter their stance . the grow fissure within europe mean that the consensus - drive european union will not change its position any time soon . but european country face rise international and domestic pressure to take a firm stand against israel 's handling of the palestinian territory , and particularly the devastating war in gaza . sweden prominently become one of a handful of european union member to recognize palestinian statehood a decade ago . europe have long support the eventual creation of a palestinian state — the "" two - state solution "" that israel 's government steadfastly oppose — and voice frustration with israel 's handling of the gaza strip and the occupy west bank , but most nation have be unwilling to go far . instead , the european union , before the war , be move close to israel , include through financially and politically important partnership in trade and science . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",the war is shifting europe’s politics away from israel
"israel - hamaswar advertisement support by amid the destruction , a marketplace of survival have arise focus on the basic : food , shelter and money . byraja abdulrahimandbilal shbair raja abdulrahim report from jerusalem , and bilal shbair from deir al balah , gaza . on table and desk from school turn shelter , wartime vendor line a street , sell use clothe , baby formula , can food and the rare batch of homemade cookie . in some case , entire aid parcel — still emblazon with the flag of their donate country and mean to be distribute for free — be stack on sidewalk and sell for price few could afford . issam hamouda , 51 , stand next to his paltry commercial offering : an array of canned vegetable and bean from an aid carton his family have receive . "" most of the good find in the market be label , ' not for sale , ' "" he say . before the israel - hamas war devastate gaza 's economy , he be a drive instructor . now , mr . hamouda support his family of eight the only way he can — by resell some of the food aid they receive every few week . "" once I get four kilo of dry date and sell a kilo for 8 shekel , "" he say , refer to the israeli currency amount to roughly $ 2 . in the seven month since israel start bombard gaza and impose a siege in response to the oct . 7 hamas - lead attack , the enclave 's economy have be crush . people have be force to flee their home and job . market , factory and infrastructure have be bomb and flatten . farmland have be scorch by airstrike or occupy by israeli force . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","under israeli bombs, a wartime economy emerges in gaza"
nan,"back from gaza hospitals, doctors tell washington of horrors amid cease-fire push"
"advertisement support by with speech cancel , student at the cuny school of law ceremony chant , carry sign and walk out . bymaia coleman in some way , a walkout by pro - palestinian student at the city university of new york school of law 's commencement on thursday be part of the unique political moment that have mark the class of 2024 's graduation season at so many university . but cuny law student be also carry on something of a graduation tradition at their school . student chant pro - palestinian message , wave paint banner as they walk across the stage and turn their back to the law school 's dean , sudha setty , during her remark onstage at the apollo theater in harlem . then , after the last degree have be confer , dozen of student rise from their seat and walk out , join by a handful of professor and guest . "" it remind I so much of why I come to cuny law , "" ale humano , one of the graduate who walk out of the ceremony , say . the walkout on thursday be not the first time that tension over israel have take center stage during a commencement ceremony for the new york city public law school . the school , which be know for foster public interest lawyer , have be a hot spot for pro - palestinian activism for year , and its graduation ceremony have recently become the site of conflict over politic relate to israel . for the past two year , law school commencement speaker have make support for palestinians and opposition to israel a focus of their speech , elicit criticism from public official , who call the speech antisemitic . in 2023 , fatima mousa mohamme , a yemeni immigrant and an activist devote to the palestinian cause , denounce "" israeli settler colonialism "" in her address . the speech set off furious coverage and a wave of public criticism , include from mayor eric adams , who speak at the same ceremony and condemn the speech 's "" divisiveness . "" we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",pro-palestinian activism marks cuny law graduation despite speaker ban
nan,palestinians trying to return to northern gaza say israeli troops fired on them
"for the first time since the vietnam war , university demonstration have lead to a rethinking of who set the term for language in academia . a pro - palestinian protest on columbia university 's campus this spring . credit . . . mark peterson / redux support by byemily bazelonandcharle homan emily bazelon be a staff writer for the magazine who also teach at yale law school . charles homans cover politic for the time . he visit the columbia campus repeatedly during the demonstration , counter - demonstration and police action in april . early on the afternoon of nov . 10 , jameel jaffer , the director of the knight first amendment institute at columbia university , be on his way into a meeting in low library , the domed neoclassical building at the center of campus , when an administrator pull he aside . the school , the administrator say , be about to announce the suspension of the campus chapter of the organization student for justice in palestine and jewish voice for peace , an allied anti - zionist organization — a move that alarmed jaffer give the fraught politic of the moment . the day after hama 's brazen oct . 7 attack on military and civilian target in israel , the s . j . p . and j . v . p . chapter co - sign an open letter declare "" full solidarity with palestinian resistance . "" the letter describe the attack as "" an unprecedented historic moment for the palestinians of gaza "" and a "" counteroffensive against their settler - colonial oppressor . "" it would be tantamount to "" ask for quiet submission to systemic violence "" for anyone to call for peace now , after year of israeli violence and military campaign against palestinians . the group issue a list of demand to the university — divestment from company do business with the israeli government , the end of columbia 's affiliation with tel aviv university and a recognition of palestinian "" existence and humanity "" — and announce a demonstration on oct . 12 on the step of low library . they sign off : "" see you thursday . "" the oct . 12 demonstration appear to be in violation of campus rule , which require student group to give 10 day ' notice for gathering in public space , but columbia have not be enforce such requirement amid the emotional response to the hamas attack and israel 's retaliatory bombing in the gaza strip . "" we get some pushback from the university , "" recall cameron jones , an organizer of the j . v . p . chapter , "" but not insane pushback . "" as the sit - in , teach - in and die - in continue , however , that begin to change . pro - israel group hold counterdemonstration , and tension build on columbia 's small , enclose central campus . "" in the past , demonstration be basically student protest against the establishment , and that be , you know , unidirectional and fairly straightforward , "" the president of columbia , minouche shafik , say in late may , in her first interview since december . "" in this crisis , "" she go on , "" student be oppose to other student , faculty oppose to other faculty . and those internal dynamic and tension have make this much more difficult than past episode . "" outside columbia 's library , several israeli student be physically attack after they confront another student tear down poster of israelis hold hostage by hamas . student wear hijab and kaffiyehs report be call "" jew killer "" and terrorist . by oct . 25 , when s . j . p . and j . v . p . stage a walkout of college class , "" our relationship with the administration be really crumble , "" jones recall . two day later , israel 's invasion of gaza begin . on the night of nov . 8 , with another demonstration plan for the next day on the step outside low , a faculty adviser tell the organizer that they be out of compliance with school rule and ask they to postpone the event . theydid not , and the university suspend they . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",the battle over college speech will outlive the encampments
nan,blinken meets with netanyahu as u.s.-israel tensions rise
"israel - hamaswar advertisement support by the timing of the remark seem to rebuff the president 's hope for a speedy end to the war . but some analyst say the prime minister be aim at domestic supporter , not the white house . byaaron boxerman a day after president biden call on israel and hamas to reach a truce , declare that it be "" time for this war to end , "" prime minister benjamin netanyahu on saturday reiterate that israel would not agree to a permanent cease - fire in gaza as long as hama still retain govern and military power . in his statement , mr . netanyahu do not explicitly endorse or reject a propose cease - fire plan that mr . biden have lay out in an unusually detailed address on friday . two israeli official confirm that mr . biden 's proposal match an israeli cease - fire proposal that have be greenlit by israel 's war cabinet . the official speak on condition of anonymity to discuss sensitive negotiation . but the timing of mr . netanyahu 's remark , come first thing the next morning , seem to put the brake on mr . biden 's hope for a speedy resolution to the war , which have claim the life of more than 36 , 000 palestinians , accord to the gaza health ministry . "" israel 's condition for end the war have not change : the destruction of hamas 's military and govern capability , the freeing of all hostage and ensure that gaza no long pose a threat to israel , "" mr . netanyahu 's office say in the statement release on saturday morning . biden administration official and some israeli analyst say they believe that israel still support the proposal mr . biden describe on friday , and that mr . netanyahu 's statement on saturday be more tailored to his domestic audience and mean to manage his far - right cabinet member , rather than to push back against the white house . mr . biden be eager for the war to end , with the american presidential election just five month away . but mr . netanyahu 's domestic political worry could prove paramount . on saturday night , two of mr . netanyahu 's far - right coalition partner — bezalel smotrich and itamar ben - gvir — threaten to quit his government should he move forward with the proposal . mr . ben - gvir label the term of the agreement a "" total defeat "" and a "" victory for terrorism . "" if both of their party leave his coalition , it could mark the end of mr . netanyahu 's government . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","after biden’s push for truce, netanyahu calls israel’s war plans unchanged"
nan,researchers identify jews aided by catholics in nazi era as pope was silent
nan,riding rage over israel to online prominence
nan,first ship carrying food aid arrives in gaza
nan,"johnson pushes ahead on foreign aid bill, teeing up a weekend vote"
nan,blinken describes u.s. push at the u.n. for gaza cease-fire
nan,"crackdowns, attacks and threat of war put iranians on edge"
"israel - hamaswar advertisement the united states among a handful of holdout on the vote , which be widely see as a rebuke of the americans and israel . byerica l . green reporting from washington a white house spokesman on friday defend the united states ' decision to opposea u . n . resolution declare support for palestinian statehood , say that such a measure should be negotiate in the middle east . the united states be among a handful of holdout as the united nations general assembly overwhelmingly adopt a resolution declare that palestinians qualify for full membership at the united nations . the vote be widely see as a rebuke of israel and the united states as global outrage mount over the israel - hamas war . john f . kirby , a white house national security spokesman , say president biden remain "" fully and firmly commit "" to a palestinian state , but the u . n . resolution be not the way to establish it . "" we continue to believe in the power and promise of a two - state solution , and an independent state for the palestinian people , "" mr . kirby tell reporter . "" we also believe that the good way to do that be through direct negotiation with the party and not through a vote of the u . n . of this kind . "" friday 's vote come as the tie between the united states and israel , its close ally in the middle east , be test over the war in gaza . more than 34 , 000 people have die in gaza , include both combatant and civilian , and the director of the world food program have say that part of the gaza strip be experience a "" full - blow famine . "" the united states be thebiggest supplier of weaponsto israel , and mr . biden be hope to use that leverage to get prime minister benjamin netanyahu of israel to forgo a long - threatened invasion of rafah , the southern gaza city where more than one million palestinians have take refuge . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",white house defends voting ‘no’ on u.n. resolution supporting palestinian statehood
nan,iran says 17-hour battle with separatists leaves 28 dead in 2 cities
"israel - hamaswar advertisement support by news analysis the iranian attack on israeli territory make the middle east 's new reality undeniable : clash be get hard and hard to contain . byalissa j . rubinandvivian nereim arab country , from the united arab emirate and oman to jordan and egypt , have try for month to tamp down the conflict between israel and hamas , especially after it widen to include armed group back by iran and embed deep within the arab world . some of they , like the houthis , threaten arab government as well . but the iranian drone and missile attack on israel over the weekend , which put the entire region on alert , make the new reality unavoidable : unlike past israeli - palestinian conflict , and even those involve israel and lebanon or syria , this one keep expand . "" part of why these war be contain be that they be not a direct confrontation between israel and iran , "" say randa slim , a senior fellow at the washington - base middle east institute . "" but now we be enter this era where a direct confrontation between israel and iran — that could drag the region into the conflict and that could drag the u . s . in — now that prospect of a regional war be go to be on the table all the time . "" for the moment , the only countervail force be the desire of both the united states and its longtime foe iran to avoid a widening of the conflict , say joost hiltermann , the international crisis group 's program director for the middle east and north africa . "" I be hearten by the fact that the only one who want a war be israel and hamas , "" he say . "" the iranian be still talk to the americans , "" he say , refer to message send in recent day between the two by intermediary include switzerland and oman . the iranian message , say mr . hiltermann , make clear they be look to demonstrate their power , not expand the war . "" they say , ' there be go to be an attack , but we be go to keep it limit . ' "" we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","with iran’s strikes, arab countries fear an expanding conflict"
"israel - hamaswar advertisement the president say that the united states would work with jordan and other ally to deliver aid by air and that supply could eventually be deliver by sea . byjulian e . barnesandzolan kanno - young report from washington president biden say on friday that the united states would begin airdrop humanitarian relief supply into gaza , a decision prompt bythe dozen of palestinians who be kill as israeli force open firenear an aid convoy in gaza city a day early . "" innocent people get catch in a terrible war unable to feed their family , and you see the response when they try to get aid in , "" mr . biden say before meet with prime minister giorgia meloni of italy . "" and we need to do more , and the united states will do more . "" mr . biden say that the united states would work with jordan , which have be at the forefront of airdrop effort to gaza , as well as other ally to deliver aid by air and that supply could , eventually , also be deliver by sea . "" aid flow to gaza be nowhere nearly enough now , "" mr . biden say . "" innocent life be on the line , and child 's life be on the line . "" mr . biden and ms . meloni discuss effort to prevent the war in gaza from become a large conflict , as well as support for ukraine and step to address human trafficking and global migration . john f . kirby , a senior national security council official , say that the first airdrop would focus on food , follow by water and medicine . a u . s . military official say the air force plan to drop 50 , 000 meal ration . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",biden says u.s. will begin aid airdrops in gaza
nan,"active fighting subsides in gaza, but the war is not over, officials say"
"israel - hamaswar advertisement support by the interpreter there be a substantial consensus among legal expert that israel can not continue its current rafah offensive without violate the court 's order . byamanda taub report from london I have two thought on friday as I listen to the chief judge of the international court of justice tell israel to halt its military offensive in rafah , the city in southern gaza to which more than a million displace people flee early in the conflict . the first be thatthe court 's rulingwa unusually forceful : the judge say israel "" must halt "" its military offensive in rafah "" immediately . "" many observer have not expect the court to issue such a direct order because it have no jurisdiction to impose similar requirement on hamas , israel 's opponent in the war . my second thought be that the court 's use of punctuation be definitely go to provoke debate . here be the key part of the ruling : the state of israel shall , in conformity with its obligation under the convention on the prevention and punishment of the crime of genocide , and in view of the worsen condition of life face by civilian in the rafah governorate : immediately halt its military offensive , and any other action in the rafah governorate , which may inflict on the palestinian group in gaza condition of life that could bring about its physical destruction in whole or in part . sure enough , for several day some legal scholar have be argue about whether the clause that begin "" which may inflict "" put condition on the order to "" immediately halt . "" have israel be tell to halt its offensive , or to do so only if that offensive be about to partly or completely destroy palestinians as a group ? in some way , the debate be a distraction . there be a substantial consensus among legal expert that israel can not continue its current offensive in rafah without violate the court 's order . five lead legal scholar I contact say the order be clear on that point , and more saidthe sameininterviewsandsocial mediapostsonline . ( "" the current offensive as currently plan and execute be prohibit under any reading , "" wroteadil haque , an international law expert at rutger university . "" this sentence mean israel must halt its current military offensive in rafah , "" wrotejanina dill , the co - director of the oxford institute for ethic , law , and armed conflict . ) we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",what the i.c.j. ruling actually means for israel’s offensive in rafah
nan,a new york reporter with a new perspective
nan,trump again insults jews who support biden
"israel - hamaswar advertisement neither israel or hamas have say definitively whether they would accept or reject a proposal outline by president biden , but sizable gap between the two side appear to remain . bymatthew mpoke bigg president biden raise hope last week when he endorse a plan that he say could lead to a "" cessation of hostility permanently . "" he say israel have put forward the plan , but neither israel nor hamas have say definitively that they would accept or reject the proposal , and they appear to still be lock in disagreement over fundamental issue . here be a look at what be know about the cease - fire deal , which key point still must be negotiate , and the hurdle still ahead : israel and hamas agree to a cease - fire in november that last for a week . but the proposal now on the table — as lay out by mr . biden , a senior u . s . administration official and israeli official — be more ambitious . major issue remain unresolved , include whether hama would remain in control of the gaza strip . the proposalwould unfold in three phase . inphase one , among other thing , israel would withdraw from population center in gaza during a six - week cease - fire , and dozen of woman and elderly hostage hold in gaza by hamas and its ally would be exchange for hundred of palestinian detainee in israeli prison . during that time , talk over a permanent cease - fire would continue , and if successful , the deal would enter phase two , with the full withdrawal of israel 's military from the enclave . all hostage and more palestinian prisoner would be free . under phase three , hamas would return the body of hostage who have die , and a three - to five - year reconstruction period , back by the united states , european country and international institution , would begin . one of the key gap between hamas and israel over the plan be the length of the cease - fire and the future role of hamas . prime minister benjamin netanyahu of israel say on monday that he be open to a six - week cease - fire , accord to a person who attend a close - door meeting he hold with israeli lawmaker . but publicly he have say that israel will fight until hamas 's governing and military capability be destroy . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",here’s a closer look at the hurdles to a cease-fire deal
nan,"after u.n. report, germany says it will resume funding for unrwa"
"israel - hamaswar advertisement support by news analysis the israeli prime minister have be put on the spot by president biden 's announcement outline a proposal for a truce . byisabel kershner report from jerusalem for month , prime minister benjamin netanyahu of israel have refuse to offer a timeline for end the war against hamas in gaza , a stance his critic see as a political tactic . but he have be put on the spot by president biden 's announcementoutline a proposal for a truce . mr . netanyahu , a conservative , have long juggle compete personal , political and national interest . he now appear to be face a stark choice between the survival of his hard - line , hawkish government and bring home hostage hold in gaza while set himself and israel on a new course away from grow internationalisolation . critic of the prime minister have portray he as indecisive and say there be two netanyahu . one , they say , function pragmatically in the small war cabinet he form with some centrist rival , to give it public legitimacy . the other be effectively be hold hostage by the far - right member of his govern coalition , who oppose any concession to hamas and who ensure his political survival . on friday , mr . biden outline broad term that he say be present by israel to the american , qatari and egyptian mediator who have be push for a deal to pause the fighting and free hostage in gaza . israeli official confirm that the term match a cease - fire proposal that have be approve by israel 's war cabinet but not yet present to the israeli public . now , analyst say , it be crunchtime for bibi , as the prime minister be popularly know . mr . biden "" boot netanyahu out of the closet of ambiguity and present netanyahu 's proposal himself , "" ben caspit , a biographer and longtime critic of the prime minister , write in sunday 's maariv , a hebrew daily . "" then he ask a simple question : do bibi support netanyahu 's proposal ? yes or no . no nonsense and hot air . "" the leader of two far - right party in the coalition — bezalel smotrich , israel 's minister of finance , and itamar ben - gvir , the national security minister — have pledge to bring mr . netanyahu 's government down if the prime minister go along with the deal outline by mr . biden before hamas be fully destroy . some hard - line member of mr . netanyahu 's own likud party have say they will join they . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",netanyahu may face a choice between a truce and his government’s survival
nan,tensions rise at u.n.c. chapel hill after dozens of pro-palestinian demonstrators are detained
nan,congress seeks to bar funding for u.n. agency for palestinians
nan,hamas negotiators leave cairo with no breakthrough in cease-fire talks
nan,israel presses on with strikes in gaza after u.n. cease-fire resolution
